Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95
303119,0.280588608747515,NaN,NaN,NaN,NaN,NaN,NaN,NaN
308331,0.216316124063571,NaN,NaN,NaN,NaN,NaN,NaN,NaN
309636,0.440506804945301,NaN,NaN,NaN,NaN,NaN,NaN,NaN
310621,0.451595970354702,NaN,NaN,NaN,NaN,NaN,NaN,NaN
314225,0.333795380602808,NaN,NaN,NaN,NaN,NaN,NaN,NaN
316633,0.31665151150568,NaN,NaN,NaN,NaN,NaN,NaN,NaN
318637,0.272249130744436,NaN,NaN,NaN,NaN,NaN,NaN,NaN
321323,0.244528237634222,NaN,NaN,NaN,NaN,NaN,NaN,NaN
329844,0.398856040256883,NaN,NaN,NaN,NaN,NaN,NaN,NaN
348545,0.410650823777696,NaN,NaN,NaN,NaN,NaN,NaN,NaN
349244,0.379457533172847,NaN,NaN,NaN,NaN,NaN,NaN,NaN
350330,0.421697354426882,NaN,NaN,NaN,NaN,NaN,NaN,NaN
358144,0.387583765991648,NaN,NaN,NaN,NaN,NaN,NaN,NaN
361234,0.26713488983036,NaN,NaN,NaN,NaN,NaN,NaN,NaN
361941,0.259968725643562,NaN,NaN,NaN,NaN,NaN,NaN,NaN
368753,0.383248746604184,NaN,NaN,NaN,NaN,NaN,NaN,NaN
378756,0.619475261953077,NaN,NaN,NaN,NaN,NaN,NaN,NaN
381543,0.352670534642691,NaN,NaN,NaN,NaN,NaN,NaN,NaN
385046,0.297447119768815,NaN,NaN,NaN,NaN,NaN,NaN,NaN
387959,0.208836315378008,NaN,NaN,NaN,NaN,NaN,NaN,NaN
391748,0.390745280569244,NaN,NaN,NaN,NaN,NaN,NaN,NaN
395756,0.421060649570816,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397760,0.700350547162452,NaN,NaN,NaN,NaN,NaN,NaN,NaN
414229,0.443301478137263,NaN,NaN,NaN,NaN,NaN,NaN,NaN
419239,0.190335613049555,NaN,NaN,NaN,NaN,NaN,NaN,NaN
422632,0.314960183931381,NaN,NaN,NaN,NaN,NaN,NaN,NaN
453542,0.0790563940660952,NaN,NaN,NaN,NaN,NaN,NaN,NaN
459453,0.425434528639899,NaN,NaN,NaN,NaN,NaN,NaN,NaN
461743,0.491580173460982,NaN,NaN,NaN,NaN,NaN,NaN,NaN
465852,0.154125059803777,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468050,0.211007124736633,NaN,NaN,NaN,NaN,NaN,NaN,NaN
