Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95
196750,0.160955723836889,-0.00568653034647838,0.143786379736544,0.142779878663006,0.14403078606745,0.142608904827752,0.152990587944897,0.147859045688109,0,0,0,0,0,0
197550,0.445949924103048,-0.00379212217434727,0.409320382226599,0.3964003510403,0.409291890342485,0.396310139931613,0.419498134942577,0.408028711342243,0,0,0,0,0,0
198249,0.258642120821129,-0.00586594748712927,0.254360835502345,0.254251767386539,0.254314092317219,0.254309625021444,0.254378740376598,0.25428098961618,0,0,0,0,0,0
198451,0.514831753844578,-0.00343929026974468,0.400002555494171,0.401028789924095,0.431317189213159,0.424885391161966,0.475871625309759,0.469617557449656,0,0,0,0,0,0
198855,0.396222271365023,-0.00447007025719256,0.36853522047144,0.351994217636036,0.368545179476186,0.351796800259802,0.375012189945194,0.360588309177272,0,0,0,0,0,0
199352,0.365207377229516,-0.00411355318896408,0.332980025426411,0.321624972566495,0.332976939456194,0.321744311653499,0.342298725388971,0.331968783372768,0,0,0,0,0,0
199655,0.599558034084253,-0.00321231003194209,0.458311188885276,0.450689332178588,0.511520371954289,0.492259350069874,0.561308602600113,0.545468693759457,0,0,0,0,0,0
199958,0.291071440799639,-0.00568876410502366,0.248934614057899,0.244654042609543,0.249046241107846,0.244591291731949,0.267473843854918,0.263660039426363,0,0,0,0,0,0
200513,0.285044163716146,-0.00477956704765982,0.26162386666241,0.259925523037502,0.261677396738654,0.260033054482894,0.264196927814631,0.261458969390675,0,0,0,0,0,0
200614,0.757301692827614,-0.00140221836081786,0.589528422446295,0.577994564139847,0.630541252870541,0.61579293688351,0.699856037642169,0.684718144855193,0,0,0,0,0,0
200917,0.340826327653522,-0.00386535085313645,0.300579183495058,0.297457570347552,0.300526167834283,0.297683595023478,0.317614307233417,0.31085188460116,0,0,0,0,0,0
201414,0.237880011779083,-0.00549685817296305,0.220529534912733,0.224187762109479,0.220412054889924,0.223801312750883,0.220566876255538,0.223837903890281,0,0,0,0,0,0
